Transaction Hash,Date,From,From_name,From_category,To,To_name,To_category,Value,DOT_USD,Symbol,Acquainted?,Thru
0xc99b0697ec36c6c77a0cf345fe0b8b8463f075df9b4b1e8d5b1f2de4e8107edd,2022-01-15,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0x5787163458669c0364e5fc7d01fe67106a75acd2,Airdrop,Airdrop,-184.41060231604695,-4924.26,ENS,1,Direct
0x20462b558aeda0aaac370b02c8a6fb48bb6d8f9b8e43f074ca1f19f7afd01979,2022-01-15,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0x90d8ec8861b39d6b0ad3ed59991ac6b19087b031,Airdrop,Airdrop,-226.8,-6056.17,ENS,1,Direct
0x23fcfb49882e9af8ef6e4e091fd265566c08aad34e7f75235a64ef7e1fcece83,2022-01-15,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0xaa709161395b91390fe0c1493a4ee9d9791e8687,Airdrop,Airdrop,-113.29206315419728,-3025.2,ENS,1,Direct
0xcf201f127e1badfdfe7ca133630c22f9ab0a8eda540144ad1528faaae95d01bc,2022-01-16,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0xe2d6aff297b41881c1aea9599f68aedfab38c651,Airdrop,Airdrop,-302.8954579050621,-8371.53,ENS,1,Direct
0x74e27ae00d65cde41822da232864590d5c14202199cb2cc1d15fb9df1283f6e5,2022-01-16,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0xd7ccdf5d758280995dc0f37bc8668c36bc490554,Airdrop,Airdrop,-198.62560800713555,-5489.68,ENS,1,Direct
0xc13f9dee57e3a65ab91f360fd17ef819b20b69226095c709a37098c471bb18d1,2022-01-16,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0x825e76f2ac316681cd6d6b90df948a0349bc4e3d,Airdrop,Airdrop,-50.25790951576699,-1389.05,ENS,1,Direct
0xc269b0da3fe02a4d7c740bfea54a0ee54cfc0f65e1e603ef347058f7c6e1b376,2022-01-16,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0x07a0d6a8b8e30948088fa3f2a2ce5a52bed14578,Airdrop,Airdrop,-198.00669247936568,-5472.58,ENS,1,Direct
0xa97cb459e4ec7bf1be932f868b06e54211c9b4df5894573d58de2a1cec686351,2022-01-16,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0x9746f004a75b79f518271e94170bcb13a2c2a559,Airdrop,Airdrop,-42.151277292697976,-1164.99,ENS,1,Direct
0x98ce6a90b35677fafac8c98839bfb33922ad2c71d107732a0145b2623047e39a,2022-01-16,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0xd0c18b80efce2f982fae8a0eba8f8ecfd9ae9ef7,Airdrop,Airdrop,-28.562428926701887,-789.42,ENS,1,Direct
0x7ba4961df2a67b59402b219e938f76770a040a71e52a7124ae9bf93e156e1072,2022-01-16,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0x73df870ff670e801856bfc342e524f754f9696c0,Airdrop,Airdrop,-149.47084284455033,-4131.13,ENS,1,Direct
