Transaction Hash,Date,From,From_name,From_category,To,To_name,To_category,Value,DOT_USD,Symbol,Acquainted?,Thru
0xd8feed2155cc6285d1bf5a89836d8980e613268d583715f5fc5b3ae8c031c4d7,2023-02-09,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,3500.0,49034.39,ENS,1,Direct
0xd8feed2155cc6285d1bf5a89836d8980e613268d583715f5fc5b3ae8c031c4d7,2023-02-09,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,364000.0,364000.0,USDC,1,Direct
0xd8feed2155cc6285d1bf5a89836d8980e613268d583715f5fc5b3ae8c031c4d7,2023-02-09,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,125.0,193222.5,ETH,1,Direct
0x81c1a0f965aca6ef8f7032533ffb2cd6c6d4d834e3f65864fdc5930f90bc1042,2023-02-13,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xd2cc2e47c2aecd01c87b83290c0ee76ba67a7211,coltron.eth,Salaries,-4300.0,-4300.0,USDC,1,Direct
0x81c1a0f965aca6ef8f7032533ffb2cd6c6d4d834e3f65864fdc5930f90bc1042,2023-02-13,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xa7860e99e3ce0752d1ac53b974e309fff80277c6,limes.eth,Salaries,-1600.0,-1600.0,USDC,1,Direct
0x81c1a0f965aca6ef8f7032533ffb2cd6c6d4d834e3f65864fdc5930f90bc1042,2023-02-13,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xd2cc2e47c2aecd01c87b83290c0ee76ba67a7211,coltron.eth,Salaries,-6667.0,-6667.0,USDC,1,Direct
0x81c1a0f965aca6ef8f7032533ffb2cd6c6d4d834e3f65864fdc5930f90bc1042,2023-02-13,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0x54becc7560a7be76d72ed76a1f5fee6c5a2a7ab6,simona.eth,Salaries,-1500.0,-1500.0,USDC,1,Direct
0x81c1a0f965aca6ef8f7032533ffb2cd6c6d4d834e3f65864fdc5930f90bc1042,2023-02-13,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xa1455e19c297b9a0a0e894208d041ad40cc5c23d,yambo.eth,Salaries,-1600.0,-1600.0,USDC,1,Direct
0x81c1a0f965aca6ef8f7032533ffb2cd6c6d4d834e3f65864fdc5930f90bc1042,2023-02-13,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0x7024e5e2241ee7c6d09048547a410a3c4294b884,katherineykwu.eth,Salaries,-5500.0,-5500.0,USDC,1,Direct
0x81c1a0f965aca6ef8f7032533ffb2cd6c6d4d834e3f65864fdc5930f90bc1042,2023-02-13,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0x1d921dff757610fbdb0073479e12c0a07d382677,vegayp.eth,Salaries,-1500.0,-1500.0,USDC,1,Direct
0x81c1a0f965aca6ef8f7032533ffb2cd6c6d4d834e3f65864fdc5930f90bc1042,2023-02-13,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xb9a0fb254aea7bcec79c7bd8052dcd902a5388ff,slobo.eth,Salaries,-6500.0,-6500.0,USDC,1,Direct
0xa3e54b27be6b6ac79be70b8fc754969f81a4fa2845a7d59ced20d16794a32c1b,2023-02-25,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xa7860e99e3ce0752d1ac53b974e309fff80277c6,limes.eth,Salaries,-1600.0,-1600.0,USDC,1,Direct
0xa3e54b27be6b6ac79be70b8fc754969f81a4fa2845a7d59ced20d16794a32c1b,2023-02-25,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xd2cc2e47c2aecd01c87b83290c0ee76ba67a7211,coltron.eth,Salaries,-6667.0,-6667.0,USDC,1,Direct
0xa3e54b27be6b6ac79be70b8fc754969f81a4fa2845a7d59ced20d16794a32c1b,2023-02-25,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xb9a0fb254aea7bcec79c7bd8052dcd902a5388ff,slobo.eth,Salaries,-6500.0,-6500.0,USDC,1,Direct
0xa3e54b27be6b6ac79be70b8fc754969f81a4fa2845a7d59ced20d16794a32c1b,2023-02-25,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0x54becc7560a7be76d72ed76a1f5fee6c5a2a7ab6,simona.eth,Salaries,-1500.0,-1500.0,USDC,1,Direct
0xa3e54b27be6b6ac79be70b8fc754969f81a4fa2845a7d59ced20d16794a32c1b,2023-02-25,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0x1d921dff757610fbdb0073479e12c0a07d382677,vegayp.eth,Salaries,-1500.0,-1500.0,USDC,1,Direct
0xa3e54b27be6b6ac79be70b8fc754969f81a4fa2845a7d59ced20d16794a32c1b,2023-02-25,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0x7024e5e2241ee7c6d09048547a410a3c4294b884,katherineykwu.eth,Salaries,-5500.0,-5500.0,USDC,1,Direct
0xa3e54b27be6b6ac79be70b8fc754969f81a4fa2845a7d59ced20d16794a32c1b,2023-02-25,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xa1455e19c297b9a0a0e894208d041ad40cc5c23d,yambo.eth,Salaries,-1600.0,-1600.0,USDC,1,Direct
