Transaction Hash,Date,From,From_name,From_category,To,To_name,To_category,Value,DOT_USD,Symbol,Acquainted?,Thru
0xb307de353277e24f8030fcab49c2fdc93d5c21b5aff6a903542948d8b5e3d91b,2023-05-30,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0x60dbf50076206f60bcc2edf9295f5734561b8d77,estmcmxci.eth,SMM,-650.0,-650.0,USDC,1,Support SG
0xb307de353277e24f8030fcab49c2fdc93d5c21b5aff6a903542948d8b5e3d91b,2023-05-30,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0x3a85cd196d72872d89dde1ea1cccd7ceeb30802c,daylon.eth,SMM,-650.0,-650.0,USDC,1,Support SG
0xfba7ada6bbbbb15eb9d10152123161c7adf109c8e9300da7d2242ac668b4898d,2023-05-31,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0xb9dd57b4f573b6fd4b63666c76504a696ab319b0,nameart.eth,Support,-4060.0,-4060.0,USDC,1,Support SG
0xfba7ada6bbbbb15eb9d10152123161c7adf109c8e9300da7d2242ac668b4898d,2023-05-31,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0x1b995df2e474f5073406853a361f2eac7afa5b05,0x1b995d,Support,-2500.0,-2500.0,USDC,1,Support SG
0xfba7ada6bbbbb15eb9d10152123161c7adf109c8e9300da7d2242ac668b4898d,2023-05-31,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0x8a55a2d8f2648cf88d592f0a2ba9dc7b1eddfd09,accessor.eth,Support,-2000.0,-2000.0,USDC,1,Support SG
0xfba7ada6bbbbb15eb9d10152123161c7adf109c8e9300da7d2242ac668b4898d,2023-05-31,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0x11725b126ff9e4279e4f645c87736a501aa0eb1a,Ashu,Support,-1500.0,-1500.0,USDC,1,Support SG
0xfba7ada6bbbbb15eb9d10152123161c7adf109c8e9300da7d2242ac668b4898d,2023-05-31,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0x3a85cd196d72872d89dde1ea1cccd7ceeb30802c,daylon.eth,Support,-1200.0,-1200.0,USDC,1,Support SG
0xfba7ada6bbbbb15eb9d10152123161c7adf109c8e9300da7d2242ac668b4898d,2023-05-31,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0x03f25ce589f6ae34833226900aa9fd00d4404a19,cushion.eth,Support,-2000.0,-2000.0,USDC,1,Support SG
0x45e6ca94f9a8fad8d218540b3714eecbb82685eb830e7a5d06f5f57003d1f32f,2023-05-31,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0x3a85cd196d72872d89dde1ea1cccd7ceeb30802c,daylon.eth,Support,-800.0,-800.0,USDC,1,Support SG
0x64ce0ecda35eb01a932d2b7857e6d7087f6a4e7c2a4383e34d6ad56239a78cce,2023-06-07,0x69a79128462853833e22bba1a43bcdac4725761b,Ecosystem,Ecosystem,0xb9dd57b4f573b6fd4b63666c76504a696ab319b0,nameart.eth,Support,-4060.0,-4060.0,USDC,1,Support SG
